ts,utilization,time_in_station,time_in_queue,time_driving,meters_traveled
3911,0.27845898,79.34906,34.849056,199.80188,3315.2878
3912,0.27877346,79.58491,34.95283,200.46227,3327.552
3913,0.28026715,79.82547,35.056602,201.11792,3337.9763
3914,0.2808961,80.080185,35.160378,201.75943,3360.3538
3915,0.28073886,80.330185,35.264153,202.40565,3360.3538
3916,0.2810533,80.580185,35.372643,203.04716,3384.3962
3917,0.28168222,80.830185,35.481133,203.68867,3394.0896
3918,0.28286147,81.08962,35.589622,204.32076,3434.9434
3919,0.281525,81.353775,35.698112,204.94812,3443.6133
3920,0.2800313,81.60849,35.806602,205.5849,3443.6133
3921,0.2800313,81.853775,35.915092,206.23112,3449.7454
3922,0.279481,82.09906,36.023586,206.87737,3449.7454
3923,0.2798741,82.353775,36.132076,207.51414,3465.8774
3924,0.2781445,82.603775,36.240566,208.15565,3465.8774
3925,0.2790879,82.86793,36.34434,208.78773,3495.797
3926,0.27193382,83.12264,36.448112,209.42924,3495.797
3927,0.273742,83.37736,36.551888,210.07076,3504.467
3928,0.27342755,83.63207,36.660378,210.70755,3513.1367
3929,0.27452815,83.89151,36.768867,211.33963,3531.3254
3930,0.27507845,84.14151,36.877357,211.98112,3537.4575
3931,0.27452812,84.39151,36.985847,212.62263,3537.4575
3932,0.2748426,84.646225,37.09434,213.25943,3561.1558
3933,0.27625766,84.91038,37.20283,213.8868,3571.75
3934,0.2742923,85.17453,37.31132,214.51414,3589.0283
3935,0.27382064,85.429245,37.41981,215.15094,3600.085
3936,0.274764,85.68396,37.53302,215.78302,3604.9905
3937,0.27507848,85.93868,37.65566,216.40565,3610.6462
3938,0.27413508,86.1934,37.7783,217.0283,3627.1934
3939,0.2722483,86.44811,37.900944,217.65094,3645.085
3940,0.27484265,86.70755,38.023586,218.26888,3662.9954
3941,0.2746854,86.96698,38.146225,218.8868,3662.9954
3942,0.2760219,87.23585,38.268867,219.49529,3686.7358
3943,0.2754716,87.504715,38.396225,220.09906,3686.7358
3944,0.27562883,87.77358,38.523586,220.70284,3697.9246
3945,0.2755502,88.04245,38.650944,221.30661,3710.9104
3946,0.27492127,88.3066,38.7783,221.9151,3710.9104
3947,0.27515712,88.56132,38.90566,222.53302,3720.6038
3948,0.27452818,88.81132,39.03302,223.15565,3720.6038
3949,0.2749999,89.06604,39.160378,223.77359,3731.6604
3950,0.2768867,89.32547,39.28302,224.39151,3740.33
3951,0.27570745,89.58962,39.40566,225.00471,3749.5283
3952,0.27555022,89.84906,39.5283,225.62263,3749.5283
3953,0.27555022,90.11793,39.650944,226.23112,3771.184
3954,0.2735062,90.386795,39.773586,226.83963,3780.8774
3955,0.27295586,90.646225,39.896225,227.45755,3780.8774
