HstNummer;Name mit Ort;Name ohne Ort;Ort;GKZ;Globale ID;MVTT X;MVTT Y;WGS84 X;WGS84 Y
4893;Dietramszell,Wolfratshauser S.;Wolfratshauser Straße;Dietramszell;9173118;de:09173:4893;4469035;857990;47,8555718202873;11,5847711407508
4894;Weihermühle;Weihermühle;Weihermühle (Egling);9173120;de:09173:4894;4464601;855007;47,8821701042124;11,5252769182765
4895;Föggenbeuern;Föggenbeuern;Föggenbeuern;9173118;de:09173:4895;4467369;855917;47,874132849538;11,5623523358444
4896;Emmerkofen;Emmerkofen;Emmerkofen;9173118;de:09173:4896;4465851;856165;47,8718234382185;11,5420803220605
4897;Humbach, Abzw.Peretshofen;Abzw.Peretshofen;Humbach (Obb);9173118;de:09173:4897;4465875;856882;47,8653763792117;11,5424578060006
4898;Humbach;Humbach;Humbach (Obb);9173118;de:09173:4898;4465859;856811;47,8660140665022;11,54223834995
4900;Thankirchen, Abzw.;Thankirchen, Abzw.;Thankirchen;9173118;de:09173:4900;4467923;857686;47,8582512382954;11,5698893215725
4901;Manhartshofen, Abzw.;Manhartshofen, Abzw.;Manhartshofen;9173118;de:09173:4901;4467001;857610;47,858887996122;11,5575625590511
4902;Dietramszell, Schönegg;Schönegg;Dietramszell;9173118;de:09173:4902;4469317;858091;47,8546770154536;11,5885465837144
4903;Peretshofen;Peretshofen;Peretshofen (Kr TÖL);9173118;de:09173:4903;4464880;857908;47,8560953661169;11,5292429946277
4904;Dietramszell, Raiffeisenstraße;Raiffeisenstraße;Dietramszell;9173118;de:09173:4904;4469624;858273;47,8530547899364;11,5926616489415
4905;Dietramszell, Schule;Schule;Dietramszell;9173118;de:09173:4905;4469752;858823;47,8481143641157;11,5944104981536
4906;Dietramszell, Kloster;Kloster;Dietramszell;9173118;de:09173:4906;4469839;858646;47,8497103235517;11,5955605263007
4907;Berg;Berg;Berg b Dietramszell;9173118;de:09173:4907;4469863;852180;47,9078636952648;11,5954294084549
4908;Fraßhausen;Fraßhausen;Fraßhausen;9173118;de:09173:4908;4468770;851263;47,9160583516166;11,580742821127
4909;Baiernrain;Baiernrain;Baiernrain;9173118;de:09173:4909;4470815;853001;47,9005241063608;11,6082191211679
4911;Linden;Linden;Linden b Dietramsz.;9173118;de:09173:4911;4469273;854359;47,8882388201804;11,5876928899656
4912;Wiesen, Bibisee;Bibisee;Wiesen (Königsdorf);9173134;de:09173:4912;4460809;859897;47,8379717748704;11,4750241907509
4914;Wiesen, Ort;Ort;Wiesen (Königsdorf);9173134;de:09173:4914;4461093;860675;47,83099212432;11,4788878186547
4915;Osterhofen, Feuerwehrhaus;Feuerwehrhaus;Osterhofen/Königsdf.;9173134;de:09173:4915;4461922;861991;47,8192063514307;11,4900758600054
4916;Königsdorf, Ortsmitte;Ortsmitte;Königsdorf (Obb);9173134;de:09173:4916;4461262;862260;47,8167476638795;11,4812868700306
4917;Königsdorf, Sportplatz;Sportplatz;Königsdorf (Obb);9173134;de:09173:4917;4460777;862167;47,8175546483833;11,4748024951171
4918;Aug;Aug;Aug (Obb);9173145;de:09173:4918;4464182;862351;47,8160985945094;11,5202838363201
4919;Rothmühle;Rothmühle;Rothmühle/Königsdorf;9173134;de:09173:4919;4464045;861174;47,8266763406738;11,5183567811613
4920;Huppenberg, Abzw.;Huppenberg, Abzw.;Huppenberg (Obb);9173145;de:09173:4920;4464994;862693;47,8130675319356;11,5311536487155
4922;Lochen (b.Bad Tölz), Abzw.;Lochen, Abzw.;Lochen (Wackersberg);9173145;de:09173:4922;4465880;863314;47,8075301546316;11,5430321492492
4924;Fiecht, Abzw.;Fiecht, Abzw.;Fiecht (Wackersberg);9173145;de:09173:4924;4465725;865067;47,7917561253209;11,5411015325622
4926;Fischbach, Abzw.;Fischbach, Abzw.;Fischbach b Bad Tölz;9173145;de:09173:4926;4465570;866041;47,7829880628989;11,5391102163924
4927;Valtl, Abzw. Haunleiten;Valtl, Abzw. Haunleiten;Hoheneck b Bad Tölz;9173145;de:09173:4927;4465530;867284;47,7718068342591;11,5386752249265
4928;Hoheneck (b.Bad Tölz);Hoheneck;Hoheneck b Bad Tölz;9173145;de:09173:4928;4465613;868124;47,7642566072872;11,5398490863452
4929;Graben;Graben;Graben (Königsdorf);9173134;de:09173:4929;4460235;864919;47,7927712541324;11,4678179289429
4930;Höfen;Höfen;Höfen (Königsdorf);9173134;de:09173:4930;4460021;865347;47,7889087689864;11,4650012813282
4931;Schönrain, Wolfsgrube;Wolfsgrube;Schönrain;9173134;de:09173:4931;4459636;865790;47,7849006089498;11,4599045665529
4932;Schwaighofen;Schwaighofen;Schwaighofen (KrTÖL);9173134;de:09173:4932;4460095;866232;47,780954094267;11,4660702566331
4933;Schönrain, Feuerwehrhaus;Feuerwehrhaus;Schönrain;9173134;de:09173:4933;4459466;866179;47,781391447734;11,457672387914
4934;Unterbuchen;Unterbuchen;Unterbuchen (Obb);9173111;de:09173:4934;4461769;866745;47,7764420050667;11,4884521814173
4935;Reindlschmiede;Reindlschmiede;Bad Heilbrunn (Obb);9173111;de:09173:4935;4457997;869063;47,7553599901871;11,4383500261216
4936;Spiegel;Spiegel;Spiegel (Obb);9173145;de:09173:4936;4462781;867308;47,771437922644;11,5020027740167
4937;Brandl, Abzw.;Abzw.Brandl;Brandl (Kr TÖL);9173134;de:09173:4937;4459212;866597;47,7776161133843;11,4543224662567
4938;Glaswinkl;Glaswinkl;Glaswinkl;9173145;de:09173:4938;4463461;867814;47,7669261085944;11,5111172086728
4939;Hofgut Letten;Hofgut Letten;Bad Heilbrunn (Obb);9173111;de:09173:4939;4458038;868261;47,7625754674401;11,4388193559684
4940;Schwaig (b.Bad Tölz);Schwaig (b.Bad Tölz);Schwaig (Wackersbg.);9173145;de:09173:4940;4464526;868254;47,7630284657829;11,5253600616836
4941;Bad Tölz, Schulzentrum;Schulzentrum;Bad Tölz;9173112;de:09173:4941;4467507;868262;47,7631138493288;11,5651238579365
4942;Bad Tölz, Einbach;Einbach;Bad Tölz;9173112;de:09173:4942;4465724;868395;47,7618252439737;11,5413511291896
4943;Bad Tölz, ZOB Isarkai;ZOB Isarkai;Bad Tölz;9173112;de:09173:4943;4466972;868635;47,7597319833113;11,5580159186322
4943;Bad Tölz, Zentr. Omnibusbhf.;Zentr. Omnibusbhf. (ZOB);Bad Tölz;9173112;de:09173:4943;4466972;868635;47,7597319833113;11,5580159186322
4944;Bad Tölz, Max-Höfler-Platz;Max-Höfler-Platz;Bad Tölz;9173112;de:09173:4944;4466559;868707;47,7590631228766;11,5525128567179
4946;Bad Tölz, Amortplatz;Amortplatz;Bad Tölz;9173112;de:09173:4946;4466855;868659;47,7595101232011;11,5564572003593
4948;Bad Tölz, Hauptpost;Hauptpost;Bad Tölz;9173112;de:09173:4948;4467262;868425;47,7616354672901;11,5618681165936
4949;Bad Heilbrunn, Kirche;Kirche;Bad Heilbrunn (Obb);9173111;de:09173:4949;4459165;870172;47,7454612212768;11,4540315070636
4950;Bad Tölz, Bahnhof;Bahnhof;Bad Tölz;9173112;de:09173:4950;4468136;868494;47,7610587485059;11,5735310724873
4951;Bad Heilbrunn, Birkenallee;Birkenallee;Bad Heilbrunn (Obb);9173111;de:09173:4951;4459651;870186;47,745365921787;11,4605132256094
4952;Lochen (b.Dietramszell);Lochen (b.Dietramszell);Lochen (Dietramsz.);9173118;de:09173:4952;4470011;854604;47,8860703598224;11,5975777778861
4954;Steingau;Steingau;Steingau;9173118;de:09173:4954;4472742;852931;47,9012385515466;11,633986928437
4955;Bad Heilbrunn, Altenheim;Altenheim;Oberenzenau;9173111;de:09173:4955;4459020;870652;47,7411351049628;11,4521432973267
4956;Oberegling;Oberegling;Oberegling;9173120;de:09173:4956;4463610;851791;47,9110374478946;11,5117563900316
4957;Langau;Langau;Langau (Kr TÖL);9173111;de:09173:4957;4457708;870641;47,7411492887976;11,4346492723461
4958;Strobl, Anwesen;Strobl, Anwesen;Tattenkofen;9173118;de:09173:4958;4463694;856453;47,8691148723488;11,5132725613347
4959;Bad Tölz, Stadtwerke;Stadtwerke / Lenggrieser Str.;Bad Tölz;9173112;de:09173:4959;4467114;868978;47,7566544152093;11,5599358975345
4960;Tattenkofen;Tattenkofen;Tattenkofen;9173118;de:09173:4960;4463936;857237;47,8620776430555;11,5165726168314
4961;Kochel;Kochel;Kochel am See;9173133;de:09173:4961;4452820;879597;47,6602642805873;11,370447473265
4962;Einöd;Einöd;Einöd (Dietramszell);9173118;de:09173:4962;4464338;858925;47,8469190951791;11,5220843625795
4964;Bairawies, Abzw.;Bairawies, Abzw.;Bairawies;9173118;de:09173:4964;4464970;860237;47,8351543845704;11,5306343923271
4965;Bad Tölz, An der Osterleite;An der Osterleite;Bad Tölz;9173112;de:09173:4965;4467599;868519;47,7608071069045;11,5663702195799
4966;Unterleiten, Landhaus Klein;Landhaus Klein;Unterleiten/Dietrams;9173118;de:09173:4966;4465133;861026;47,8280673493776;11,5328752336591
4968;Unterleiten, Ort;Ort;Unterleiten/Dietrams;9173118;de:09173:4968;4465802;861774;47,8213761233591;11,5418691843624
4969;Bad Tölz, Lindenhof;Lindenhof;Bad Tölz;9173112;de:09173:4969;4466310;868296;47,7627465438461;11,549159840012
4970;Hechenberg, Abzw.;Hechenberg, Abzw.;Hechenberg (Kr TÖL);9173118;de:09173:4970;4466054;862101;47,8184485860621;11,5452599888201
4972;Unterleiten, Staubachhof;Staubachhof;Unterleiten/Dietrams;9173118;de:09173:4972;4466488;862815;47,8120499413551;11,5511104876903
4974;Roßwies;Roßwies;Roßwies;9173112;de:09173:4974;4466362;865340;47,7893344920178;11,5496242547054
4976;Roßwies, Gasthaus Walgerfranz;Gasthaus Walgerfranz;Roßwies;9173112;de:09173:4976;4466709;866205;47,7815730442085;11,554321592654
4977;Benediktbeuern, Post;Post;Benediktbeuern;9173113;de:09173:4977;4455923;874520;47,7061437873842;11,4112426938875
4978;Bad Tölz, Friedhof;Friedhof;Bad Tölz;9173112;de:09173:4978;4466873;867387;47,7709510046603;11,5566002079656
4979;Bichl, Gh. Bayrischer Löwe;Gh. Bayrischer Löwe;Bichl (b Bad Tölz);9173115;de:09173:4979;4456070;873123;47,7187178069911;11,4130604146801
4980;Bad Tölz, Café am Wald;Café am Wald;Bad Tölz;9173112;de:09173:4980;4467117;867684;47,7682923952123;11,5598778949662
4982;Bad Tölz, Jahnstraße/Turnhalle;Jahnstraße/Turnhalle;Bad Tölz;9173112;de:09173:4982;4467399;868062;47,7649071269217;11,5636682345633
4984;Bad Tölz, Behördenzentrum;Behördenzentrum;Bad Tölz;9173112;de:09173:4984;4468801;868903;47,7574128866118;11,5824305112261
4985;Nantesbuch;Nantesbuch;Nantesbuch b Penzbg.;9190141;de:09190:90126;4454868;866150;47,7813463081157;11,3963170198274
4986;Penzberg, Maxkron;Maxkron;Penzberg;9190141;de:09190:41455;4455300;867996;47,7647745537753;11,4022713860766
4987;Penzberg, Reindl;Reindl;Penzberg;9190141;de:09190:41469;4453947;868232;47,7625567933799;11,384248789979
4988;Penzberg, Wölfl;Wölfl;Penzberg;9190141;;;;;
4989;Penzberg, Steigenberger;Steigenberger;Penzberg;9190141;;;;;
4990;Penzberg, Friedhof;Friedhof;Penzberg;9190141;;;;;
4991;Penzberg, Zentrum;Zentrum;Penzberg;9190141;de:09190:40511;4453318;869449;47,7515665237869;11,3759897082854
4992;Mittenwald, Post/Bahnhof;Post/Bahnhof;Mittenwald;9180123;de:09180:42873;4444707;904052;47,4396843504254;11,2655235587479
4993;Penzberg, Kurf.-Max-Siedlung;Kurfürst-Max-Siedlung;Penzberg;9190141;de:09190:41475;4455332;867629;47,7680773712962;11,4026604834262
4994;Penzberg, Auf der Elz;Auf der Elz;Penzberg;9190141;;;;;
4995;Penzberg, Bahnhof;Bahnhof;Penzberg;9190141;de:09190:41436;4453046;869698;47,7493074004245;11,3723893368284
5000;Hauptbahnhof Süd;Hauptbahnhof Süd;München;9162000;de:09162:5000;4467302;826434;48,1392789150957;11,5592064104455
5002;Anzing, Lärchenstraße;Lärchenstraße;Anzing (Kr EBE);9175111;de:09175:5002;4489195;825595;48,1475744171966;11,8533477308408
5006;Poing, Kampenwandstraße;Kampenwandstraße;Poing (Kr EBE);9175135;de:09175:5006;4486951;823093;48,1700333454073;11,8231145315625
5007;Poing, Rathaus Süd;Rathaus Süd;Poing (Kr EBE);9175135;de:09175:5007;4486507;823157;48,1694484686988;11,8171472464439
5008;Poing, Parksiedlung;Parksiedlung;Poing (Kr EBE);9175135;de:09175:5008;4486316;823428;48,1670071947311;11,8145881463916
5009;Poing, Stahlgruber;Stahlgruber;Poing (Kr EBE);9175135;de:09175:5009;4484726;823272;48,1683737937413;11,7932071726287
5010;An der Schafweide;An der Schafweide;Ebersberg (Oberbay);9175115;de:09175:5010;4498691;829715;48,1106130044317;11,9809741271623
5011;Poing, Birkenallee;Birkenallee;Poing (Kr EBE);9175135;de:09175:5011;4486352;822994;48,1709110480315;11,8150581319461
5012;Poing, Wallbergstraße;Wallbergstraße;Poing (Kr EBE);9175135;de:09175:5012;4487071;823302;48,1681562148266;11,8247342445471
5013;Neufarn, Münchener Straße;Münchener Straße;Neufarn (Vaterst.);9175132;de:09175:5013;4486639;825532;48,148092224956;11,8189967779991
5014;Poing, Schwabener Straße;Schwabener Straße;Poing (Kr EBE);9175135;de:09175:5014;4486686;822927;48,1715207089636;11,8195465395198
5015;Anzing, Tulpenweg;Tulpenweg;Anzing (Kr EBE);9175111;de:09175:5015;4489475;825678;48,1468326906755;11,8571125966829
5016;Pliening, Kirche;Kirche;Pliening;9175133;de:09175:5016;4485338;820266;48,1954219229867;11,8013307825767
5018;Anzing, Gewerbegebiet Nord;Gewerbegebiet Nord;Anzing (Kr EBE);9175111;de:09175:5018;4488984;824343;48,1588303969594;11,8504796202026
5019;Anzing, Erdinger Straße;Erdinger Straße;Anzing (Kr EBE);9175111;de:09175:5019;4489241;824409;48,1582412620453;11,8539357684053
5026;Poing, Claudiusstraße;Claudiusstraße;Poing (Kr EBE);9175135;de:09175:5026;4484777;822689;48,1736180855187;11,7938718679518
5299;Fürstenfeldbruck, Viscardistraße;Viscardistraße;Fürstenfeldbruck;9179121;de:09179:5299;4442832;822633;48,1717301567296;11,2299291528886
5320;Gauting, Sonderflughafen Ost;Sonderflughafen Ost;Gauting;9188120;de:09188:5320;4447770;831887;48,0889369867782;11,2974500741993
5332;Moorenweis, Brandenberg;Brandenberg;Moorenweis;9179138;de:09179:5332;4433285;827074;48,1308648429624;11,1022814825312
5333;Percha, St. Christophorus;St. Christophorus;Percha (Starnberg);9188139;de:09188:5333;4452536;842331;47,995387562886;11,362580246976
5334;Graßlfing, Josef-Kistler-Weg;Josef-Kistler-Weg;Graßlfing (Olching);9179142;de:09179:5334;4452593;816001;48,232173252792;11,3604149554797
5335;Gilching;Gilching;Gilching;9188121;de:09188:5335;;;;
5336;Hanfeld, Abt-Hörl-Weg;Abt-Hörl-Weg;Hanfeld;9188139;de:09188:5336;4449735;839423;48,0213248525047;11,3247110228054
5337;Breitbrunn;Breitbrunn;Breitbrunn(Ammersee);9188124;de:09188:5337;;;;
5338;Buch;Buch;Buch am Ammersee;9188126;de:09188:5338;;;;
5339;Starnberg, Friedenskirche;Friedenskirche;Starnberg;9188139;de:09188:5339;4451281;841848;47,9996367324137;11,3457106461675
5341;Alling, Weidenlohstraße;Weidenlohstraße;Alling (Oberbay);9179113;de:09179:5341;4447968;826328;48,1389437491538;11,2994290546813
5342;Starnberg, Waldschmidtstraße;Waldschmidtstraße;Starnberg;9188139;de:09188:5342;4450687;840545;48,0113090004005;11,3376016003903
5343;Bachhausen, Biberkorstraße;Biberkorstraße;Bachhausen (Kr STA);9188113;de:09188:5343;4454247;846755;47,9557268988035;11,3859761200867
5344;Bachhausen, Frauental;Frauental;Bachhausen (Kr STA);9188113;de:09188:5344;4454813;847426;47,9497327181364;11,393624285929
5345;Höhenrain, Lärchenweg;Lärchenweg;Höhenrain (Kr STA);9188113;de:09188:5345;4454737;848651;47,9387107289741;11,392735832361
5346;Höhenrain, J.-u.-R.-Werner-Platz;J.-u.-R.-Werner-Platz;Höhenrain (Kr STA);9188113;de:09188:5346;4454829;849527;47,9308392049162;11,3940590859329
5347;Berg, Lohacker;Lohacker;Berg (Starnbgr.See);9188113;de:09188:5347;4452121;845789;47,9642586665381;11,3574056599914
5348;Höhenrain, Ehem. Post;Ehem. Post;Höhenrain (Kr STA);9188113;de:09188:5348;4453943;849265;47,9331323085866;11,3821749465063
5349;Seefeld, Schloss;Schloss;Seefeld (Oberbay);9188132;de:09188:5349;4440824;838137;48,032125821095;11,2050851647302
5350;Geisenbrunn;Geisenbrunn;Geisenbrunn;9188121;de:09188:5350;4449715;829820;48,107681599238;11,3233129510571
5351;Starnberg, Landratsamt / Seebad;Landratsamt / Seebad;Starnberg;9188139;de:09188:5351;4451838;841755;48,0005153093853;11,3531636114577
5351;Starnberg, Landratsamt / Wasserpark;Landratsamt / Wasserpark;Starnberg;9188139;de:09188:5351;4451838;841755;48,0005153093853;11,3531636114577
5352;Starnberg, Leutstettener Str.;Leutstettener Straße;Starnberg;9188139;de:09188:5352;4451271;841726;48,0007331144868;11,345562789969
5353;Percha, Würmstraße;Würmstraße;Percha (Starnberg);9188139;de:09188:5353;4452533;841820;47,9999827746548;11,3624834948975
5354;Percha, Berger Straße;Berger Straße;Percha (Starnberg);9188139;de:09188:5354;4452574;841922;47,9990685312001;11,3630441518539
5355;Percha, Buchhofstraße;Buchhofstraße;Percha (Starnberg);9188139;de:09188:5355;4452686;841878;47,9994725277083;11,36454000611
5356;Kempfenhausen, Milchberg;Milchberg;Kempfenhausen;9188113;de:09188:5356;4452432;843161;47,9879156149292;11,361278860667
5357;Gilching, Pähler Weg;Pähler Weg;Gilching;9188121;de:09188:5357;4447745;829709;48,1085211321936;11,2968477089405
5358;Kempfenhausen, Seestraße;Seestraße;Kempfenhausen;9188113;de:09188:5358;4452540;843720;47,9828965323167;11,3627874801674
5359;Gilching,Waaghäusl;Waaghäusl;Gilching;9188121;de:09188:5359;4447222;828636;48,1181271610093;11,2896923090539
5360;Gilching-Argelsried;Gilching-Argelsried;Gilching;9188121;de:09188:5360;4448022;829912;48,1067182843231;11,3005918570382
5362;Berg, Grafstraße;Grafstraße;Berg (Starnbgr.See);9188113;de:09188:5362;4452027;845510;47,9667606887356;11,3561158309536
5363;Gilching, Weßlinger Straße;Weßlinger Straße;Gilching;9188121;de:09188:5363;4447331;828702;48,1175426731823;11,2911643272418
5364;Aufkirchen;Aufkirchen;Aufkirchen (Kr STA);9188113;de:09188:5364;4452554;846559;47,9573662540696;11,3632886213499
5365;Gilching, Welfenstraße;Welfenstraße;Gilching;9188121;de:09188:5365;4447661;829325;48,1119674370993;11,2956726597132
5366;Farchach, Auf der Lüften;Auf der Lüften;Farchach;9188113;de:09188:5366;4453560;846312;47,9596613561221;11,3767306865889
5367;Gilching, Carl-Benz-Straße;Carl-Benz-Straße;Gilching;9188121;de:09188:5367;4446931;829648;48,109002349507;11,2859102089131
5368;Farchach, Kirche;Kirche;Farchach;9188113;de:09188:5368;4453941;846000;47,9624947489818;11,38179846663
5369;Gilching, Gewerbegebiet Süd;Gewerbegebiet Süd;Gilching;9188121;de:09188:5369;4448955;831413;48,0932956260902;11,3132988799927
5370;Neugilching;Neugilching;Neugilching;9188121;de:09188:5370;4447104;830876;48,09797368874;11,2883854849254
5371;Neugilching, Flurgrenzstraße;Flurgrenzstraße;Neugilching;9188121;de:09188:5371;4447629;830398;48,1023156087018;11,2953747486602
5372;Bachhausen;Bachhausen;Bachhausen (Kr STA);9188113;de:09188:5372;4454442;846739;47,9558847022572;11,3885850915247
5373;Bachhausen, Mühlenweg;Mühlenweg;Bachhausen (Kr STA);9188113;de:09188:5373;4454499;846348;47,9594050724433;11,3893068165698
5374;Aufhausen (Lkr.STA);Aufhausen;Aufhausen (Kr STA);9188113;de:09188:5374;4452839;847479;47,949113670605;11,3672052428707
5375;Gilching, Zeppelinstraße;Zeppelinstraße;Gilching;9188121;de:09188:5375;4448475;831429;48,0931130915103;11,3068575334901
5376;Oberbiberkor;Oberbiberkor;Biberkor;9188113;de:09188:5376;4453666;848749;47,9377527912003;11,3784125208521
5377;Wadlhausen;Wadlhausen;Wadlhausen;9173130;;4456742;846225;47,9606668256558;11,4193260688835
5378;Höhenrain;Höhenrain;Höhenrain (Kr STA);9188113;de:09188:5378;4454850;849614;47,9300582788833;11,3943492264598
5380;Weßling;Weßling;Weßling;9188144;de:09188:5380;4444260;833190;48,0769220853332;11,2505081701822
5381;Irschenhausen, Rittergütl;Rittergütl;Irschenhausen;9173130;de:09173:5381;4458131;845264;47,9694017077042;11,4378303089556
5382;Starnberg, Frühlingsgarten;Frühlingsgarten;Starnberg;9188139;de:09188:5382;4450156;842016;47,9980391464127;11,3306560111242
5383;Irschenh., Günter-Stöhr-Gym.;Günter-Stöhr-Gymnasium;Irschenhausen;9173130;de:09173:5383;4458450;844714;47,974368770303;11,4420490398102
5384;Söcking, Staatssiedlung;Staatssiedlung;Söcking (Kr STA);9188139;de:09188:5384;4449818;841582;48,001915634323;11,3260764243797
5385;Auing;Auing;Auing (Obb);9188145;de:09188:5385;4440941;835331;48,057370011576;11,2062665170242
5386;Söcking, Mitte;Mitte;Söcking (Kr STA);9188139;de:09188:5386;4449296;841515;48,0024769497496;11,3190738025868
5386;Söcking, Post;Post;Söcking (Kr STA);9188139;de:09188:5386;4449296;841515;48,0024769497496;11,3190738025868
5387;Söcking, Georg-Bader-Weg;Georg-Bader-Weg;Söcking (Kr STA);9188139;de:09188:5387;4448951;841644;48,0012893901837;11,3144661811691
5388;Söcking, Bründlwiese;Bründlwiese;Söcking (Kr STA);9188139;de:09188:5388;4448638;841734;48,0004549435825;11,3102828799296
5389;Unering, Am Weiher;Am Weiher;Unering (Kr STA);9188132;de:09188:5389;4444342;838385;48,0302120451595;11,2522846560217
5390;Steinebach;Steinebach;Steinebach(Wörthsee);9188145;de:09188:5390;4440996;834867;48,0615476780244;11,2069402429398
5391;Perchting, Jägersbrunnerstraße;Jägersbrunnerstraße;Perchting;9188139;de:09188:5391;4446102;842020;47,9976741126571;11,2763381333636
5392;Perchting, Ort;Ort;Perchting;9188139;de:09188:5392;4446001;841672;48,0007951007947;11,2749410633621
5393;Etterschlag, Etterschlag Süd;Etterschlag Süd;Etterschlag;9188145;de:09188:5393;4440568;832260;48,0849516067288;11,2008359921683
5394;Landstetten;Landstetten;Landstetten (Obb);9188139;de:09188:5394;4443998;843460;47,9845435537427;11,2483355856545
5395;Etterschlag, Eichenweg;Eichenweg;Etterschlag;9188145;de:09188:5395;4440565;832116;48,0862462564496;11,2007756825186
5396;Seewiesen;Seewiesen;Starnberg;9188139;de:09188:5396;4442881;844132;47,9784015848046;11,2334627017719
5397;Widdersberg, Burgstraße;Burgstraße;Widdersberg;9188124;de:09188:5397;4440255;839514;48,0196899398638;11,1976484979581
5398;Rothenfeld;Rothenfeld;Rothenfeld;9188117;de:09188:5398;4442002;844530;47,9747433492999;11,2217436209469
5399;Widdersberg, Kirchplatz;Kirchplatz;Widdersberg;9188124;de:09188:5399;4440331;839717;48,0178715336396;11,1986954736164
5400;Seefeld-Hechendorf;Seefeld-Hechendorf;Seefeld (Oberbay);9188132;de:09188:5400;4440280;837149;48,0409598870656;11,1976537768876
5401;Hechendorf, Oberfeld;Oberfeld;Hechendorf a.Pilsens;9188132;de:09188:5401;4439102;837979;48,0333847083509;11,1819754422405
5402;Erling, Starnberger Straße;Starnberger Straße;Erling (Kr STA);9188117;de:09188:5402;4439447;845250;47,9680318283935;11,1876275343335
5402;Andechs, Starnberger Straße;Starnberger Straße;Erling (Kr STA);9188117;de:09188:5402;4439447;845250;47,9680318283935;11,1876275343335
5403;Herrsching, Realschule;Realschule;Herrsching(a.Ammers);9188124;de:09188:5403;4438176;841296;48,0034672378343;11,1700386471657
5404;Andechs, Kloster;Kloster;Andechs;9188117;de:09188:5404;4439275;844677;47,9731683514274;11,1852433558739
5405;Andechs, Alte Schmiede;Alte Schmiede;Erling (Kr STA);9188117;de:09188:5405;4439230;845328;47,9673098228035;11,1847327994206
5405;Erling, Alte Schmiede;Alte Schmiede;Erling (Kr STA);9188117;de:09188:5405;4439230;845328;47,9673098228035;11,1847327994206
5406;Erling, Andechser Straße;Andechser Straße;Erling (Kr STA);9188117;de:09188:5406;4439210;844896;47,971192774868;11,1844038691053
5406;Andechs, Andechser Straße;Andechser Straße;Erling (Kr STA);9188117;de:09188:5406;4439210;844896;47,971192774868;11,1844038691053
5407;Erling, Herrschinger Straße;Herrschinger Straße;Erling (Kr STA);9188117;de:09188:5407;4439147;845401;47,9666454661795;11,1836317310674
5407;Andechs, Herrschinger Straße;Herrschinger Straße;Erling (Kr STA);9188117;de:09188:5407;4439147;845401;47,9666454661795;11,1836317310674
5408;Erlinger Höhe;Erlinger Höhe;Erling (Kr STA);9188117;de:09188:5408;4438661;845629;47,9645487250494;11,1771566143884
5409;Herrsching, Panoramastraße;Panoramastraße;Herrsching(a.Ammers);9188124;de:09188:5409;4438222;842814;47,9898208605416;11,1708736220409
5410;Herrsching;Herrsching;Herrsching(a.Ammers);9188124;de:09188:5410;4438228;841874;47,9982745249532;11,1708186749575
5411;Herrsching, Strittholzstraße;Strittholzstraße;Herrsching(a.Ammers);9188124;de:09188:5411;4438055;843582;47,9828983466528;11,1687472810352
5412;Herrsching, Martinsweg;Martinsweg;Herrsching(a.Ammers);9188124;de:09188:5412;4438469;842248;47,9949345213755;11,1741013315067
5413;Herrsching, Goethestraße;Goethestraße;Herrsching(a.Ammers);9188124;de:09188:5413;4439050;841500;48,0017166939909;11,1817790422124
5414;Herrsching, Dampfersteg;Dampfersteg;Herrsching(a.Ammers);9188124;de:09188:5414;4438187;842194;47,9953929171539;11,1703154459005
5415;Herrsching, Mitterweg;Mitterweg;Herrsching(a.Ammers);9188124;de:09188:5415;4438555;841704;47,9998347941854;11,1751756055935
5416;Herrsching, Hechendorfer Str.;Hechendorfer Straße;Herrsching(a.Ammers);9188124;de:09188:5416;4437797;841184;48,0044376322693;11,1649439041379
5417;Tutzing, Krankenhaus;Krankenhaus;Tutzing;9188141;de:09188:5417;4446176;852026;47,9076970330949;11,2785821459208
5418;Herrsching, Lochschwab;Lochschwab;Herrsching(a.Ammers);9188124;de:09188:5418;4436974;841246;48,0037994515709;11,153924857421
5419;Tutzing, Hauptstraße;Hauptstraße;Tutzing;9188141;de:09188:5419;4446597;851294;47,9143151272297;11,2841224653281
5420;Stockdorf;Stockdorf;Stockdorf;9188120;de:09188:5420;4455506;831428;48,0936521171101;11,4012390691519
5421;Garatshausen, Weylerstraße;Weylerstraße;Garatshausen;9188118;de:09188:5421;4447112;850227;47,9239533769513;11,2908806600914
5422;Schloß Ried;Schloß Ried;Ried am Ammersee;9188124;de:09188:5422;4436178;840898;48,0068498628545;11,1432068676251
5423;Etterschlag, Am Anger;Etterschlag, Am Anger;Etterschlag;9188145;de:09188:5423;4440328;832221;48,085279886675;11,1976095037967
5424;Breitbrunn, Neue Siedlung;Neue Siedlung;Breitbrunn(Ammersee);9188124;de:09188:5424;4436045;838690;48,0266920913239;11,1410951013961
5425;Tutzing, Gymnasium;Gymnasium;Tutzing;9188141;de:09188:5425;4446254;852017;47,9077845141572;11,2796243010972
5426;Breitbrunn, Obstgarten;Obstgarten;Breitbrunn(Ammersee);9188124;de:09188:5426;4435674;837768;48,0349459149417;11,1359831134948
5427;Tutzing, Fischergassl;Fischergassl;Tutzing;9188141;de:09188:5427;4446350;851622;47,9113447940004;11,280859167552
