ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
5187,8.15,482.6612,1107.3387,12540.224
5188,8.1574,482.9724,1108.0276,12554.887
5189,8.1658,483.2842,1108.7158,12570.967
5190,8.1748,483.596,1109.404,12581.432
5191,8.175,483.9086,1110.0914,12584.111
5192,8.1764,484.22,1110.78,12584.631
5193,8.1862,484.5316,1111.4684,12598.768
5194,8.1862,484.8432,1112.1569,12598.768
5195,8.1866,485.1548,1112.8452,12599.59
5196,8.1866,485.4664,1113.5336,12599.59
5197,8.1866,485.778,1114.222,12599.59
5198,8.1866,486.0896,1114.9104,12599.59
5199,8.1964,486.4016,1115.5984,12618.918
5200,8.206,486.7134,1116.2866,12632.572
5201,8.2084,487.0228,1116.9772,12632.572
5202,8.2116,487.3358,1117.6642,12647.204
5203,8.2338,487.6514,1118.3486,12686.062
5204,8.2354,487.9674,1119.0326,12690.172
5205,8.2354,488.2834,1119.7166,12690.172
5206,8.237,488.6002,1120.3998,12692.359
5207,8.2374,488.9166,1121.0834,12692.359
5208,8.2374,489.233,1121.767,12692.359
5209,8.2544,489.5418,1122.4583,12705.688
5210,8.2616,489.851,1123.149,12716.732
5211,8.2682,490.1536,1123.8464,12716.732
5212,8.2798,490.4588,1124.5413,12735.296
5213,8.2806,490.7632,1125.2368,12735.296
5214,8.2836,491.066,1125.934,12737.331
5215,8.29,491.3682,1126.6318,12743.363
5216,8.2928,491.6738,1127.3262,12754.669
5217,8.3022,491.9808,1128.0192,12776.853
5218,8.3068,492.2858,1128.7142,12783.613
5219,8.309,492.5886,1129.4114,12783.613
5220,8.3114,492.8912,1130.1088,12786.902
5221,8.3114,493.1938,1130.8062,12786.902
5222,8.3124,493.4976,1131.5024,12792.702
5223,8.3162,493.8066,1132.1934,12806.832
5224,8.3164,494.1154,1132.8846,12806.832
5225,8.3246,494.4302,1133.5698,12832.772
5226,8.3284,494.7412,1134.2588,12832.772
5227,8.3372,495.0488,1134.9512,12843.92
5228,8.3412,495.3554,1135.6447,12847.942
5229,8.3436,495.661,1136.339,12849.9795
5230,8.3496,495.9696,1137.0304,12869.656
5231,8.3568,496.2818,1137.7181,12892.923
5232,8.3606,496.5968,1138.4032,12902.917
5233,8.3682,496.9086,1139.0914,12908.19
5234,8.3716,497.2214,1139.7786,12916.276
5235,8.3778,497.5328,1140.4672,12923.36
5236,8.3806,497.8458,1141.1542,12929.388
5237,8.3828,498.1626,1141.8374,12941.091
5238,8.3856,498.4794,1142.5206,12945.159
5239,8.3938,498.7956,1143.2043,12959.127
5240,8.4006,499.1092,1143.8907,12967.319
5241,8.402,499.4232,1144.5768,12969.932
5242,8.4058,499.7336,1145.2664,12970.342
5243,8.412,500.0422,1145.9578,12976.733
5244,8.4124,500.3504,1146.6497,12976.733
5245,8.414,500.661,1147.339,12983.573
5246,8.4182,500.9746,1148.0254,12993.114
5247,8.4268,501.2854,1148.7146,13005.6
5248,8.4296,501.5964,1149.4036,13011.114
5249,8.4306,501.9094,1150.0906,13015.014
5250,8.4492,502.233,1150.767,13065.711
5251,8.4574,502.555,1151.445,13073.382
5252,8.4576,502.8768,1152.1232,13073.382
5253,8.4582,503.198,1152.802,13073.382
5254,8.4592,503.52,1153.48,13075.084
5255,8.4592,503.842,1154.158,13075.084
5256,8.4594,504.1638,1154.8362,13075.084
5257,8.4594,504.4856,1155.5144,13075.084
5258,8.4642,504.8062,1156.1938,13080.317
5259,8.4666,505.1296,1156.8704,13089.868
5260,8.4674,505.4534,1157.5466,13093.082
5261,8.4684,505.7762,1158.2238,13093.082
5262,8.4832,506.1018,1158.8982,13134.808
5263,8.4954,506.4202,1159.5798,13144.932
5264,8.4974,506.738,1160.262,13146.753
5265,8.5028,507.0572,1160.9427,13155.41
5266,8.5068,507.3756,1161.6244,13158.32
5267,8.5068,507.694,1162.306,13158.32
5268,8.5174,508.0096,1162.9904,13169.652
5269,8.529,508.3262,1163.6738,13189.962
5270,8.5352,508.6476,1164.3524,13207.511
5271,8.5352,508.969,1165.031,13207.511
5272,8.5454,509.2898,1165.7102,13219.988
5273,8.548,509.6118,1166.3882,13226.974
5274,8.5514,509.9312,1167.0688,13230.262
5275,8.5546,510.2484,1167.7516,13231.302
5276,8.5548,510.5654,1168.4346,13231.302
5277,8.5688,510.8804,1169.1196,13258.222
5278,8.5696,511.1946,1169.8054,13258.222
5279,8.5726,511.5078,1170.4922,13262.909
5280,8.585,511.8192,1171.1808,13278.087
5281,8.5852,512.1304,1171.8696,13278.087
5282,8.5852,512.4416,1172.5583,13278.087
5283,8.5902,512.7556,1173.2444,13290.854
5284,8.5902,513.0696,1173.9304,13290.854
5285,8.5988,513.3874,1174.6125,13308.866
5286,8.6024,513.7024,1175.2976,13310.511
5287,8.6068,514.013,1175.987,13310.511
5288,8.608,514.3224,1176.6776,13310.511
5289,8.6092,514.6334,1177.3666,13315.297
5290,8.619,514.9452,1178.0548,13340.144
5291,8.6214,515.2622,1178.7378,13359.901
5292,8.6272,515.5816,1179.4185,13377.036
5293,8.6286,515.9002,1180.0999,13378.139
5294,8.644,516.2142,1180.7858,13396.838
5295,8.6526,516.529,1181.471,13409.343
5296,8.6532,516.8432,1182.1569,13409.343
5297,8.6628,517.1536,1182.8464,13421.45
5298,8.6632,517.4652,1183.5348,13424.568
5299,8.6646,517.7754,1184.2246,13424.568
5300,8.6772,518.0924,1184.9076,13455.728
5301,8.681,518.4056,1185.5944,13455.728
5302,8.6812,518.7186,1186.2814,13455.728
5303,8.6812,519.0316,1186.9684,13455.728
5304,8.6818,519.344,1187.656,13455.728
5305,8.6914,519.6596,1188.3405,13480.502
5306,8.6934,519.9764,1189.0236,13484.662
5307,8.6972,520.294,1189.706,13495.443
5308,8.7036,520.6108,1190.3892,13505.734
5309,8.7142,520.934,1191.066,13532.784
5310,8.7226,521.2578,1191.7422,13543.82
5311,8.724,521.5802,1192.4198,13543.82
5312,8.725,521.9016,1193.0984,13543.82
5313,8.726,522.2226,1193.7773,13545.056
5314,8.7284,522.542,1194.458,13546.096
5315,8.7382,522.8636,1195.1364,13563.523
5316,8.7452,523.1838,1195.8162,13574.444
5317,8.7452,523.504,1196.496,13574.444
5318,8.7518,523.8298,1197.1702,13592.461
5319,8.759,524.1512,1197.8488,13597.606
5320,8.7602,524.4722,1198.5278,13598.768
5321,8.7646,524.7914,1199.2086,13604.115
5322,8.775,525.1122,1199.8878,13624.839
5323,8.7826,525.4318,1200.5682,13637.536
5324,8.7896,525.7468,1201.2532,13640.656
5325,8.802,526.0602,1201.9398,13656.349
5326,8.8058,526.374,1202.626,13660.173
5327,8.8212,526.6932,1203.3068,13695.472
5328,8.8216,527.012,1203.988,13695.472
5329,8.8326,527.331,1204.669,13718.173
5330,8.8364,527.6572,1205.3428,13738.566
5331,8.8368,527.9854,1206.0146,13742.051
5332,8.8476,528.3128,1206.6873,13757.574
5333,8.8556,528.6354,1207.3646,13763.456
5334,8.8594,528.9542,1208.0458,13763.456
5335,8.8636,529.272,1208.728,13766.784
5336,8.8664,529.59,1209.41,13772.634
5337,8.869,529.9096,1210.0905,13778.592
5338,8.869,530.2292,1210.7708,13778.592
5339,8.869,530.5488,1211.4512,13778.592
5340,8.8732,530.8674,1212.1326,13783.734
5341,8.8732,531.186,1212.814,13783.734
5342,8.8738,531.504,1213.496,13783.734
5343,8.8758,531.8208,1214.1792,13785.609
5344,8.8776,532.1374,1214.8625,13787.692
5345,8.882,532.456,1215.544,13800.438
5346,8.8926,532.7764,1216.2236,13818.387
5347,8.896,533.0942,1216.9058,13820.032
5348,8.9004,533.411,1217.589,13828.138
5349,8.9004,533.7278,1218.2722,13828.138
5350,8.902,534.043,1218.957,13828.138
5351,8.9026,534.3596,1219.6404,13831.559
5352,8.9078,534.6744,1220.3256,13835.424
5353,8.9114,534.9908,1221.0092,13841.661
5354,8.9184,535.3096,1221.6904,13859.789
5355,8.9234,535.6272,1222.3728,13865.533
5356,8.9234,535.9448,1223.0552,13865.533
5357,8.9234,536.2624,1223.7375,13865.533
5358,8.9284,536.5802,1224.4198,13873.095
5359,8.9364,536.8986,1225.1014,13888.902
5360,8.9394,537.2176,1225.7823,13894.883
5361,8.9464,537.5384,1226.4615,13911.19
5362,8.9536,537.8588,1227.1412,13922.4
5363,8.9612,538.183,1227.817,13940.732
5364,8.9612,538.5072,1228.4928,13940.732
5365,8.9758,538.8446,1229.1554,13975.373
5366,8.9858,539.1768,1229.8232,13981.616
5367,8.997,539.5104,1230.4896,14005.273
5368,9.0034,539.8408,1231.1592,14011.158
5369,9.0054,540.172,1231.828,14014.8
5370,9.0096,540.5038,1232.4962,14020.383
5371,9.018,540.83,1233.17,14023.032
5372,9.0194,541.1548,1233.8452,14023.032
5373,9.0198,541.4792,1234.5208,14023.032
5374,9.0296,541.7984,1235.2017,14029.013
5375,9.0296,542.1176,1235.8824,14029.013
5376,9.0296,542.4368,1236.5632,14029.013
5377,9.0296,542.756,1237.244,14029.013
5378,9.0452,543.0724,1237.9276,14049.042
5379,9.048,543.387,1238.613,14050.498
5380,9.0538,543.6958,1239.3042,14050.498
5381,9.054,544.0044,1239.9956,14050.498
5382,9.061,544.317,1240.683,14075.281
5383,9.0746,544.631,1241.369,14097.691
5384,9.0776,544.942,1242.058,14097.691
5385,9.082,545.2526,1242.7474,14102.892
5386,9.084,545.5632,1243.4368,14104.712
5387,9.0842,545.8736,1244.1263,14104.712
5388,9.0848,546.1834,1244.8167,14104.712
5389,9.0894,546.4932,1245.5068,14113.426
5390,9.1014,546.7974,1246.2026,14122.498
5391,9.102,547.101,1246.899,14122.498
5392,9.1122,547.4036,1247.5964,14134.456
5393,9.1186,547.706,1248.294,14147.502
5394,9.1216,548.0054,1248.9946,14147.502
5395,9.1236,548.3052,1249.6948,14149.998
5396,9.124,548.6052,1250.3948,14151.403
5397,9.1392,548.9018,1251.0981,14178.411
5398,9.1432,549.1974,1251.8026,14186.21
5399,9.1442,549.492,1252.508,14186.21
5400,9.164,549.7814,1253.2186,14206.962
5401,9.1664,550.0722,1253.9279,14212.484
5402,9.1686,550.3608,1254.6392,14212.484
5403,9.175,550.6568,1255.3431,14242.325
5404,9.175,550.9528,1256.0472,14242.325
5405,9.1824,551.2526,1256.7474,14261.86
5406,9.185,551.5498,1257.4502,14261.86
5407,9.1916,551.843,1258.157,14266.639
5408,9.1926,552.1352,1258.8647,14266.639
5409,9.2004,552.4284,1259.5717,14278.722
5410,9.2054,552.7222,1260.2778,14289.883
5411,9.2054,553.016,1260.984,14289.883
5412,9.2104,553.3138,1261.6862,14307.592
5413,9.212,553.6124,1262.3876,14310.805
5414,9.2182,553.913,1263.087,14325.486
5415,9.2302,554.2126,1263.7874,14343.771
5416,9.2306,554.5118,1264.4882,14343.771
5417,9.2308,554.8108,1265.1892,14343.771
5418,9.2318,555.1094,1265.8906,14344.642
5419,9.2318,555.408,1266.592,14344.642
5420,9.2388,555.7118,1267.2882,14364.963
5421,9.2428,556.0116,1267.9884,14364.963
5422,9.2498,556.3158,1268.6842,14390.358
5423,9.2568,556.6196,1269.3804,14398.035
5424,9.262,556.9212,1270.0789,14403.885
5425,9.2732,557.2196,1270.7804,14419.76
5426,9.2808,557.5234,1271.4766,14436.649
5427,9.2854,557.8232,1272.1768,14438.256
5428,9.299,558.1206,1272.8794,14458.839
5429,9.3016,558.4182,1273.5818,14462.8
5430,9.312,558.7154,1274.2845,14477.328
5431,9.3154,559.0098,1274.9902,14478.56
5432,9.3156,559.304,1275.696,14478.56
5433,9.3266,559.5966,1276.4034,14492.717
5434,9.3288,559.888,1277.112,14494.02
5435,9.3288,560.1794,1277.8206,14494.02
5436,9.329,560.4712,1278.5288,14495.251
5437,9.329,560.763,1279.237,14495.251
5438,9.3308,561.0554,1279.9446,14499.936
5439,9.3348,561.356,1280.644,14523.184
5440,9.3458,561.6562,1281.3438,14538.579
5441,9.3482,561.954,1282.046,14538.579
5442,9.3596,562.256,1282.744,14574.759
5443,9.3596,562.558,1283.442,14574.759
5444,9.3632,562.8564,1284.1436,14574.759
5445,9.3644,563.1536,1284.8464,14574.759
5446,9.3674,563.4526,1285.5474,14579.123
5447,9.373,563.7546,1286.2454,14587.027
5448,9.3842,564.0508,1286.9492,14594.877
5449,9.3912,564.347,1287.653,14604.045
5450,9.3952,564.6448,1288.3552,14614.489
5451,9.3952,564.9426,1289.0574,14614.489
5452,9.4072,565.2414,1289.7585,14633.501
5453,9.416,565.5364,1290.4636,14642.688
5454,9.419,565.8284,1291.1716,14642.688
5455,9.4206,566.1214,1291.8785,14645.706
5456,9.4222,566.4176,1292.5824,14655.0625
5457,9.4314,566.7136,1293.2864,14675.325
5458,9.4366,567.0102,1293.9897,14686.659
5459,9.4368,567.3066,1294.6934,14686.659
5460,9.4412,567.603,1295.397,14693.764
5461,9.4492,567.8992,1296.1008,14710.972
5462,9.4496,568.195,1296.805,14710.972
5463,9.4608,568.4972,1297.5028,14751.491
5464,9.463,568.7986,1298.2014,14753.312
5465,9.478,569.0968,1298.9032,14768.932
5466,9.4814,569.3922,1299.6078,14770.474
5467,9.485,569.684,1300.316,14770.474
5468,9.4868,569.9756,1301.0244,14774.224
5469,9.4872,570.2672,1301.7328,14774.803
5470,9.4906,570.5602,1302.4398,14786.055
5471,9.4906,570.8532,1303.1469,14786.055
5472,9.4924,571.1464,1303.8536,14788.135
5473,9.493,571.4406,1304.5594,14790.215
5474,9.4946,571.7332,1305.2668,14790.215
5475,9.4992,572.0254,1305.9746,14797.011
5476,9.5004,572.3164,1306.6836,14797.011
5477,9.51,572.6052,1307.3948,14810.416
5478,9.5114,572.8938,1308.1062,14812.464
5479,9.5118,573.1824,1308.8176,14813.286
5480,9.5164,573.4784,1309.5216,14830.188
5481,9.5164,573.7744,1310.2256,14830.188
5482,9.521,574.0706,1310.9294,14838.589
5483,9.5216,574.3662,1311.6338,14838.589
5484,9.5258,574.6622,1312.3378,14846.103
5485,9.5312,574.967,1313.033,14861.173
5486,9.5382,575.275,1313.725,14877.679
5487,9.5474,575.5874,1314.4126,14908.299
5488,9.5526,575.8992,1315.1008,14914.082
5489,9.554,576.2136,1315.7864,14919.278
5490,9.5544,576.5276,1316.4724,14919.278
5491,9.5564,576.8426,1317.1573,14922.757
5492,9.558,577.156,1317.844,14922.757
5493,9.56,577.4702,1318.5298,14926.83
5494,9.5708,577.7814,1319.2186,14937.278
5495,9.5712,578.0922,1319.9078,14937.278
5496,9.5714,578.4032,1320.5968,14938.351
5497,9.5726,578.7146,1321.2854,14940.923
5498,9.5912,579.0326,1321.9674,14984.101
5499,9.5978,579.3506,1322.6494,14994.85
5500,9.5978,579.6686,1323.3314,14994.85
5501,9.6012,579.9848,1324.0153,14996.93
5502,9.6108,580.302,1324.698,15017.848
5503,9.6214,580.6174,1325.3826,15035.308
5504,9.6216,580.9326,1326.0674,15035.308
5505,9.6322,581.248,1326.752,15051.003
5506,9.636,581.5652,1327.4348,15056.095
5507,9.6436,581.8824,1328.1176,15077.045
5508,9.6436,582.1996,1328.8004,15077.045
5509,9.645,582.5164,1329.4836,15079.474
5510,9.6536,582.8398,1330.1602,15103.426
5511,9.655,583.1658,1330.8342,15111.644
5512,9.659,583.495,1331.505,15121.007
5513,9.659,583.8242,1332.1758,15121.007
5514,9.6628,584.1594,1332.8406,15140.12
5515,9.6676,584.4946,1333.5054,15145.108
5516,9.6676,584.8298,1334.1702,15145.108
5517,9.6742,585.1632,1334.8368,15154.664
5518,9.6856,585.4982,1335.5018,15176.306
5519,9.693,585.8294,1336.1707,15185.662
5520,9.6948,586.1592,1336.8408,15186.245
5521,9.6982,586.4892,1337.5107,15190.923
5522,9.7076,586.8182,1338.1818,15206.581
5523,9.7078,587.1476,1338.8524,15207.816
5524,9.7084,587.4764,1339.5236,15207.816
5525,9.7246,587.7982,1340.2018,15220.315
5526,9.7252,588.1194,1340.8806,15220.315
5527,9.7406,588.4344,1341.5656,15238.178
5528,9.7414,588.7486,1342.2513,15238.178
5529,9.7414,589.0628,1342.9373,15238.178
5530,9.7536,589.3746,1343.6254,15254.587
5531,9.7598,589.6862,1344.3138,15264.181
5532,9.7668,589.9986,1345.0013,15277.768
5533,9.768,590.3118,1345.6882,15282.965
5534,9.7822,590.6242,1346.3759,15307.595
5535,9.7906,590.939,1347.061,15320.737
5536,9.7906,591.2538,1347.7462,15320.737
5537,9.7944,591.5716,1348.4283,15330.616
5538,9.7944,591.8894,1349.1106,15330.616
5539,9.7996,592.2158,1349.7842,15355.436
5540,9.8072,592.539,1350.461,15364.476
5541,9.8164,592.8586,1351.1414,15374.772
5542,9.8208,593.1738,1351.8262,15374.772
5543,9.8292,593.4886,1352.5114,15389.477
5544,9.8292,593.8034,1353.1967,15389.477
5545,9.8352,594.1218,1353.8782,15406.744
5546,9.8404,594.4422,1354.5577,15416.504
5547,9.841,594.762,1355.238,15416.504
5548,9.847,595.0832,1355.9167,15430.11
5549,9.8486,595.4068,1356.5931,15435.313
5550,9.8524,595.7304,1357.2697,15442.725
5551,9.8524,596.054,1357.946,15442.725
5552,9.8524,596.3776,1358.6224,15442.725
5553,9.8604,596.6982,1359.3018,15449.355
5554,9.8626,597.0176,1359.9824,15451.294
5555,9.873,597.3386,1360.6614,15468.728
5556,9.8734,597.6592,1361.3408,15468.728
5557,9.874,597.98,1362.02,15470.373
5558,9.8808,598.303,1362.697,15483.499
5559,9.8832,598.6288,1363.3712,15493.061
5560,9.8864,598.9514,1364.0486,15493.061
5561,9.887,599.2734,1364.7266,15493.061
5562,9.8956,599.5954,1365.4045,15508.869
5563,9.908,599.917,1366.083,15526.293
5564,9.9086,600.238,1366.762,15526.293
5565,9.9088,600.5612,1367.4388,15529.781
5566,9.9156,600.8874,1368.1125,15540.356
5567,9.9168,601.2136,1368.7864,15542.104
5568,9.9278,601.5376,1369.4624,15555.118
5569,9.9318,601.8606,1370.1394,15559.02
5570,9.936,602.1822,1370.8177,15563.086
5571,9.936,602.5038,1371.4962,15563.086
5572,9.9496,602.8198,1372.1802,15573.64
5573,9.9528,603.1366,1372.8634,15580.993
5574,9.9572,603.449,1373.551,15580.993
5575,9.958,603.7612,1374.2388,15581.617
5576,9.9616,604.076,1374.924,15594.584
5577,9.9616,604.3908,1375.6093,15594.584
5578,9.9702,604.6984,1376.3016,15597.688
5579,9.9702,605.006,1376.994,15597.688
5580,9.9778,605.315,1377.685,15610.767
5581,9.9818,605.624,1378.376,15617.787
5582,9.9906,605.9372,1379.0627,15650.296
5583,10.0044,606.2448,1379.7552,15668.126
5584,10.0078,606.5514,1380.4486,15673.883
5585,10.0138,606.8606,1381.1394,15688.639
5586,10.0168,607.1734,1381.8267,15701.573
5587,10.0178,607.4852,1382.5148,15701.573
5588,10.0188,607.796,1383.204,15701.573
5589,10.0188,608.1068,1383.8932,15701.573
5590,10.032,608.4188,1384.5812,15733.192
5591,10.0322,608.7306,1385.2694,15733.192
5592,10.0342,609.044,1385.956,15736.939
5593,10.0392,609.3564,1386.6436,15741.95
5594,10.0412,609.6694,1387.3306,15746.731
5595,10.0548,609.9834,1388.0166,15764.148
5596,10.0554,610.2968,1388.7032,15764.148
5597,10.07,610.6026,1389.3975,15776.241
5598,10.0732,610.9066,1390.0934,15779.118
5599,10.0732,611.2106,1390.7894,15779.118
5600,10.0732,611.5146,1391.4854,15779.118
5601,10.0784,611.8196,1392.1804,15787.316
5602,10.088,612.1262,1392.8738,15811.611
5603,10.0884,612.4324,1393.5676,15811.611
5604,10.0884,612.7386,1394.2614,15811.611
5605,10.0948,613.0484,1394.9517,15829.998
5606,10.098,613.3574,1395.6426,15833.551
5607,10.101,613.665,1396.335,15837.714
5608,10.1018,613.9718,1397.0282,15837.714
5609,10.1026,614.2778,1397.7222,15837.714
5610,10.1038,614.5836,1398.4164,15839.662
5611,10.1152,614.8872,1399.1128,15852.248
5612,10.1156,615.1906,1399.8094,15853.07
5613,10.1308,615.4896,1400.5104,15868.379
5614,10.137,615.7864,1401.2136,15874.677
5615,10.1372,616.083,1401.917,15874.677
5616,10.1372,616.38,1402.62,15875.105
5617,10.1374,616.6768,1403.3232,15875.105
5618,10.1446,616.9704,1404.0295,15882.389
5619,10.149,617.2672,1404.7328,15892.261
5620,10.1588,617.5642,1405.4358,15906.799
5621,10.161,617.859,1406.141,15906.799
5622,10.172,618.154,1406.846,15930.248
5623,10.1732,618.4494,1407.5507,15933.368
5624,10.1738,618.7442,1408.2559,15933.368
5625,10.178,619.0394,1408.9606,15939.352
5626,10.178,619.3346,1409.6654,15939.352
5627,10.1894,619.6366,1410.3634,15968.283
5628,10.191,619.937,1411.063,15968.283
5629,10.1936,620.2396,1411.7604,15975.88
5630,10.1984,620.549,1412.451,15997.195
5631,10.1998,620.858,1413.142,15999.538
5632,10.2088,621.1708,1413.8292,16019.816
5633,10.2148,621.4804,1414.5197,16024.965
5634,10.2184,621.7878,1415.2122,16027.691
5635,10.2232,622.0984,1415.9016,16037.361
5636,10.224,622.4098,1416.5902,16040.481
5637,10.2462,622.7168,1417.2832,16084.542
5638,10.2526,623.0264,1417.9736,16097.115
5639,10.2544,623.3342,1418.6658,16097.115
5640,10.2578,623.642,1419.358,16102.053
5641,10.2584,623.9498,1420.0502,16103.285
5642,10.2678,624.2552,1420.7448,16119.697
5643,10.2764,624.564,1421.436,16148.203
5644,10.277,624.8722,1422.1278,16148.203
5645,10.2972,625.1836,1422.8164,16180.261
5646,10.2988,625.4934,1423.5066,16180.261
5647,10.3032,625.8,1424.2,16181.819
5648,10.3056,626.1042,1424.8958,16181.819
5649,10.3058,626.4086,1425.5914,16182.401
5650,10.3058,626.713,1426.287,16182.401
5651,10.3058,627.0174,1426.9825,16182.401
5652,10.316,627.3218,1427.6782,16196.9
5653,10.316,627.627,1428.373,16197.94
5654,10.3232,627.9274,1429.0726,16202.354
5655,10.3316,628.2264,1429.7736,16213.429
5656,10.3332,628.5238,1430.4762,16213.429
5657,10.3336,628.8208,1431.1792,16213.429
5658,10.337,629.1204,1431.8796,16225.131
5659,10.3402,629.4222,1432.5778,16235.061
5660,10.3428,629.7252,1433.2748,16242.872
5661,10.35,630.0294,1433.9706,16258.315
5662,10.3502,630.3338,1434.6663,16259.387
5663,10.3516,630.639,1435.361,16263.79
5664,10.3576,630.9438,1436.0562,16275.301
5665,10.3598,631.2474,1436.7526,16277.141
5666,10.3644,631.5536,1437.4464,16289.1
5667,10.3686,631.864,1438.136,16308.792
5668,10.3832,632.1726,1438.8274,16332.315
5669,10.3836,632.4808,1439.5192,16332.315
5670,10.3916,632.7958,1440.2042,16355.807
5671,10.3916,633.1108,1440.8892,16355.807
5672,10.3916,633.4258,1441.5742,16355.807
5673,10.3968,633.7458,1442.2542,16370.632
5674,10.3988,634.0652,1442.9348,16373.509
5675,10.399,634.3844,1443.6156,16373.509
5676,10.4026,634.7058,1444.2942,16381.378
5677,10.403,635.0268,1444.9731,16381.378
5678,10.417,635.3532,1445.6469,16410.324
5679,10.423,635.6768,1446.3232,16416.209
5680,10.4238,635.9996,1447.0004,16416.209
5681,10.4274,636.3188,1447.6812,16416.209
5682,10.4498,636.6372,1448.3628,16451.563
5683,10.4716,636.9546,1449.0454,16486.463
5684,10.472,637.2716,1449.7284,16486.463
5685,10.48,637.5884,1450.4116,16497.793
5686,10.4806,637.9054,1451.0946,16499.873
5687,10.4806,638.2224,1451.7776,16499.873
5688,10.4806,638.5394,1452.4606,16499.873
5689,10.4816,638.8566,1453.1434,16501.43
5690,10.4936,639.18,1453.82,16537.672
5691,10.4954,639.5016,1454.4984,16537.672
5692,10.5068,639.8258,1455.1742,16555.867
5693,10.5116,640.1476,1455.8524,16560.277
5694,10.513,640.468,1456.532,16560.277
5695,10.5172,640.79,1457.21,16569.441
5696,10.5198,641.1116,1457.8884,16573.352
5697,10.5198,641.4332,1458.5668,16573.352
5698,10.524,641.7576,1459.2424,16583.752
5699,10.5262,642.0832,1459.9167,16586.84
5700,10.528,642.408,1460.592,16588.297
5701,10.529,642.7338,1461.2662,16590.895
5702,10.5366,643.0592,1461.9408,16606.377
5703,10.539,643.3844,1462.6156,16612.098
5704,10.5402,643.7104,1463.2896,16616.785
5705,10.5474,644.0364,1463.9636,16629.506
5706,10.5478,644.362,1464.638,16629.506
5707,10.5558,644.683,1465.317,16635.22
5708,10.5594,645.0014,1465.9987,16637.28
5709,10.5594,645.3198,1466.6802,16637.28
5710,10.5606,645.637,1467.363,16637.28
5711,10.5606,645.9542,1468.0458,16637.28
5712,10.5662,646.273,1468.727,16653.771
5713,10.5736,646.5932,1469.4069,16664.322
5714,10.5808,646.9146,1470.0854,16678.76
5715,10.5902,647.2348,1470.7653,16688.703
5716,10.5902,647.555,1471.445,16688.703
5717,10.5964,647.8784,1472.1216,16702.363
5718,10.6026,648.2034,1472.7966,16712.363
5719,10.61,648.5288,1473.4712,16726.705
5720,10.614,648.8502,1474.1498,16726.705
5721,10.6152,649.1704,1474.8296,16726.705
5722,10.6188,649.4884,1475.5116,16728.031
5723,10.6194,649.8068,1476.1932,16729.637
5724,10.6232,650.1256,1476.8744,16734.004
5725,10.631,650.4542,1477.5458,16755.295
5726,10.6404,650.7834,1478.2166,16778.686
5727,10.6462,651.1126,1478.8875,16791.932
5728,10.6486,651.4416,1479.5583,16795.969
5729,10.649,651.7702,1480.2299,16795.969
5730,10.6516,652.0994,1480.9006,16804.809
5731,10.6544,652.4296,1481.5704,16811.793
5732,10.655,652.7606,1482.2394,16815.547
5733,10.656,653.0908,1482.9092,16815.762
5734,10.66,653.4194,1483.5806,16818.885
5735,10.6714,653.7486,1484.2513,16836.332
5736,10.6724,654.0768,1484.9232,16836.332
5737,10.6726,654.4058,1485.5942,16837.627
5738,10.6746,654.7328,1486.2672,16837.627
5739,10.685,655.064,1486.936,16859.95
5740,10.6868,655.3966,1487.6034,16866.19
5741,10.6868,655.7292,1488.2708,16866.19
5742,10.7044,656.0668,1488.9332,16915.465
5743,10.7044,656.4044,1489.5956,16915.465
5744,10.7104,656.7376,1490.2625,16917.547
5745,10.7172,657.0654,1490.9346,16919.365
5746,10.727,657.395,1491.605,16932.844
5747,10.7286,657.724,1492.276,16934.898
5748,10.7406,658.0468,1492.9532,16943.332
5749,10.7504,658.3724,1493.6276,16961.28
5750,10.7586,658.7002,1494.2998,16981.807
5751,10.7586,659.028,1494.972,16981.807
5752,10.7692,659.3544,1495.6456,16993.912
5753,10.7696,659.6804,1496.3196,16993.912
5754,10.7696,660.0064,1496.9937,16993.912
5755,10.7698,660.3322,1497.6678,16993.912
5756,10.7716,660.6598,1498.3402,17000.934
5757,10.7842,660.985,1499.015,17022.943
5758,10.786,661.3106,1499.6895,17028.664
5759,10.7874,661.6352,1500.3647,17029.486
5760,10.7976,661.9618,1501.0382,17047.21
5761,10.8008,662.2878,1501.7122,17050.695
5762,10.8084,662.6132,1502.3868,17067.105
5763,10.8204,662.9446,1503.0554,17108.033
5764,10.8214,663.275,1503.725,17108.033
5765,10.8282,663.601,1504.399,17112.084
5766,10.8284,663.9268,1505.0732,17112.084
5767,10.8306,664.2516,1505.7484,17113.646
5768,10.8336,664.5748,1506.4252,17117.285
5769,10.8336,664.8984,1507.1016,17117.863
5770,10.8416,665.218,1507.782,17123.678
5771,10.842,665.5382,1508.4618,17125.39
5772,10.844,665.8644,1509.1356,17136.404
5773,10.8464,666.193,1509.807,17143.045
5774,10.8556,666.5202,1510.4799,17156.227
5775,10.8592,666.8462,1511.1538,17159.346
5776,10.861,667.1704,1511.8296,17159.346
5777,10.8688,667.4896,1512.5104,17165.102
5778,10.8698,667.809,1513.191,17166.35
5779,10.8698,668.1284,1513.8716,17166.35
5780,10.8708,668.4488,1514.5511,17170.238
5781,10.8756,668.7646,1515.2354,17170.82
5782,10.8772,669.0792,1515.9208,17171.752
